conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
744097022848958464,Sat Jun 18 09:18:49 +0000 2016,1,Jalan-jalan bersama para ustadz. bgini kalo masih muda harus banyak melanglangbuana. :D berkunjung ke Batui Sulawesi Tengah Indonesia,744097022848958464,,,in,"Tomeang/Luwuk, Sulawesi Tengah",0,0,0,https://twitter.com/AbdurRozzaQ_Moo/status/744097022848958464,1636591520,AbdurRozzaQ_Moo
743046959230005248,Wed Jun 15 11:46:14 +0000 2016,0,alhamdulillah slesai Proyek Desain Logo DELTA NETWORK Batui (design by: ipank media creative),743046959230005248,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/743046959230005248,2687174346,FokusFM1
739471521551417344,Sun Jun 05 14:58:44 +0000 2016,0,Mengudara Tanpa Pamri Untuk Kemajuan Batui ,739471521551417344,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/739471521551417344,2687174346,FokusFM1
727647176457781251,Tue May 03 23:53:00 +0000 2016,0,Bertapa di batui kita,727647176457781251,,,in,Sulawesi Tenggara;),0,0,0,https://twitter.com/AZalindra07/status/727647176457781251,1438021417,AZalindra07
716081470188732416,Sat Apr 02 01:55:01 +0000 2016,0,otw lgi sya.. batui.. bsok otw lgi lwuk.. dpe mlm otw banggai...,716081470188732416,,,in,luwuk,0,0,0,https://twitter.com/NurhasniHanai/status/716081470188732416,2354080046,NurhasniHanai
620386303490682880,Mon Jul 13 00:16:35 +0000 2015,0,4 hari lagi lebaran yg mau order kaos Gogoslalampa kita ada quick delivery antar lgsng paket ke rmh anda utk seputaran batui sampe biak,620386303490682880,,,in,"mendono, luwuk banggai",0,0,0,https://twitter.com/GogosLalampa/status/620386303490682880,3338919730,GogosLalampa
616535161606270977,Thu Jul 02 09:13:31 +0000 2015,0,Kalau ke arah batui-toili dan butuh Rest Area coba mampir di jembatan mendono ada jajanan kuliner tradisional yg bisa buat oleh2 berbuka.,616535161606270977,,,in,"mendono, luwuk banggai",0,0,0,https://twitter.com/GogosLalampa/status/616535161606270977,3338919730,GogosLalampa
614985101491843072,Sun Jun 28 02:34:08 +0000 2015,0,Untuk pembelian seputar batui dan kota luwuk kami bisa delivery langsung produk kaos oleh2 gogoslalampa utk luar kota pakai jasa pengiriman.,614985101491843072,,,in,"mendono, luwuk banggai",0,0,0,https://twitter.com/GogosLalampa/status/614985101491843072,3338919730,GogosLalampa
614924287682572288,Sat Jun 27 22:32:29 +0000 2015,0,Selamat pagi Wuihh 1jam lg Penyala Banggai akn melakukan Perjalanan Menuju Desa Sinorang Kec.Batui Selatan utk pembukaan Rumbel Simba'a Raya,614924287682572288,,,in,"Luwuk, Banggai-Sulawesi Tengah",0,0,0,https://twitter.com/penyalabanggai/status/614924287682572288,1409461622,penyalabanggai
614096735892189184,Thu Jun 25 15:44:05 +0000 2015,0,Luwuk_Batui .hujan terus le kaka Dot tdak bisa jalan kita dsini...,614096735892189184,,,in,"Palu , sulteng",0,0,0,https://twitter.com/Awan_Riyaldhi/status/614096735892189184,517263442,Awan_Riyaldhi
613922617926422529,Thu Jun 25 04:12:12 +0000 2015,0,Ulamung batui sarau Di naunna endeqmu Jappoq-I batu Tanjappoq passengaq-u,613922617926422529,,,in,"Mandar, Sulawesi Barat ",0,0,1,https://twitter.com/tommuane_mandar/status/613922617926422529,1123883893,tommuane_mandar
608122082480656384,Tue Jun 09 04:02:57 +0000 2015,0,Ada yg jual masker spirulina area Luwuk-Batui??,608122082480656384,,,in,"Luwuk, Central Sulawesi",0,0,0,https://twitter.com/desnyCrisna/status/608122082480656384,497484286,desnyCrisna
608118921133105152,Tue Jun 09 03:50:23 +0000 2015,0,ADA Yg jual masker spirulina area Luwuk-batui??,608118921133105152,,,in,"Luwuk, Central Sulawesi",0,0,0,https://twitter.com/desnyCrisna/status/608118921133105152,497484286,desnyCrisna
607000804503912448,Sat Jun 06 01:47:23 +0000 2015,0,Perpisahan kls 3 Smp negeri 1 batui,607000804503912448,,,in,"BATUI,SULTENG,INDONESIA",0,0,0,https://twitter.com/arini_azhar/status/607000804503912448,2903320340,arini_azhar
606098710188146691,Wed Jun 03 14:02:47 +0000 2015,0,huuufftt smpe di batui bkanxa jln cma urus btuk+influenza hmm btul menyusahkn ,606098710188146691,,,in,"Sulawesi tengah, luwuk, nuhon",0,0,0,https://twitter.com/khina_khacinonk/status/606098710188146691,384382683,khina_khacinonk
606091117466161153,Wed Jun 03 13:32:37 +0000 2015,0,akhirnya smpai jga di batui hmmmm prjlnn 2 hri yg melelahkan huuuuffttt cpek skali ,606091117466161153,,,in,"Sulawesi tengah, luwuk, nuhon",0,0,0,https://twitter.com/khina_khacinonk/status/606091117466161153,384382683,khina_khacinonk
590108898939408384,Mon Apr 20 11:04:59 +0000 2015,0,Sisa tiga alat lagi maka KERABAT MEUBEL BATUI akan mulai berjalan,590108898939408384,,,in,SuL_TenG,0,0,0,https://twitter.com/4riz_/status/590108898939408384,797051076,4riz_
586871178813288448,Sat Apr 11 12:39:27 +0000 2015,0,Selain itu kami juga berkunjung ke sekolah SD Trans Batui 5 tempat salah satu PM untuk berbagi juga dengan anak-anak lucu disana .9,586871178813288448,,,in,"Luwuk, Banggai-Sulawesi Tengah",0,0,0,https://twitter.com/penyalabanggai/status/586871178813288448,1409461622,penyalabanggai
586859023678312448,Sat Apr 11 11:51:09 +0000 2015,0,Atas rekomendasi salah satu PM yang ada di Trans Batui 5 kami membuka taman baca di desa ondo-ondolu 1 di salah satu rumah warganya .2,586859023678312448,,,in,"Luwuk, Banggai-Sulawesi Tengah",0,0,0,https://twitter.com/penyalabanggai/status/586859023678312448,1409461622,penyalabanggai
